cc_p20,cc_p40,cc_p60,cc_p80,cc_default,date,x,y,cc_p20_perc,cc_p40_perc,cc_p60_perc,cc_p80_perc,cc_default_perc,harvested,ndvi
5,0,0,0,0,2017-05-11,4608,4608,0.0,0.0,0.0,0.0,0.0,5022,0.5726776715935233
236399,198342,182621,165816,211360,2017-05-21,4608,4608,90.2,75.7,69.7,63.3,80.6,2172,0.3031022529437158
233970,201616,172633,141821,225942,2017-05-31,4608,4608,89.3,76.9,65.9,54.1,86.2,7927,0.3040016434151066
143613,120264,105437,84454,131547,2017-06-20,4608,4608,54.8,45.9,40.2,32.2,50.2,412,0.39326809077768415
242026,158695,131381,105508,172770,2017-07-10,4608,4608,92.3,60.5,50.1,40.2,65.9,4172,0.2794931461330188
399,0,0,0,0,2017-07-20,4608,4608,0.2,0.0,0.0,0.0,0.0,9214,0.5024146169665924
131198,93052,82741,73070,101360,2017-07-30,4608,4608,50.0,35.5,31.6,27.9,38.7,13658,0.36394210108822095
144,0,0,0,0,2017-08-09,4608,4608,0.1,0.0,0.0,0.0,0.0,15438,0.3872144058108374
50,0,0,0,0,2017-08-19,4608,4608,0.0,0.0,0.0,0.0,0.0,22232,0.3162339936494865
1736,911,626,276,1273,2017-09-08,4608,4608,0.7,0.3,0.2,0.1,0.5,27546,0.25639681430970784
181620,124182,111024,97808,136104,2017-09-18,4608,4608,69.3,47.4,42.4,37.3,51.9,19925,0.13805541043165714
105687,83987,65226,46545,94204,2017-09-28,4608,4608,40.3,32.0,24.9,17.8,35.9,17257,0.12019592327456455
50619,39992,31090,21076,46540,2017-10-08,4608,4608,19.3,15.3,11.9,8.0,17.8,28259,0.23141712576816556
18,0,0,0,0,2017-10-28,4608,4608,0.0,0.0,0.0,0.0,0.0,14371,0.3578390195767848
1819,387,10,0,350,2017-11-07,4608,4608,0.7,0.1,0.0,0.0,0.1,13302,0.388617012557344
229510,193920,178299,161045,206749,2017-11-17,4608,4608,87.6,74.0,68.0,61.4,78.9,4084,0.2994872201086685
66191,49721,43318,37978,56178,2017-11-27,4608,4608,25.2,19.0,16.5,14.5,21.4,5323,0.3980493771746991
2899,2021,1623,1121,2643,2017-12-07,4608,4608,1.1,0.8,0.6,0.4,1.0,5189,0.5479048419230033
66276,37505,31266,26874,42329,2017-12-17,4608,4608,25.3,14.3,11.9,10.3,16.1,3910,0.5425611070269134
53267,42018,34683,24054,47739,2017-12-27,4608,4608,20.3,16.0,13.2,9.2,18.2,4520,0.4702645641696438
260494,246331,234919,220484,250320,2018-01-06,4608,4608,99.4,94.0,89.6,84.1,95.5,843,0.04621815063872803
261814,249466,235585,223645,253968,2018-01-26,4608,4608,99.9,95.2,89.9,85.3,96.9,790,0.16882983479497668
261671,260133,258139,255018,261355,2018-02-15,4608,4608,99.8,99.2,98.5,97.3,99.7,0,0.04039915253355367
32704,25613,21266,16878,30345,2018-03-17,4608,4608,12.5,9.8,8.1,6.4,11.6,771,0.6705744301911187
260895,253698,241449,214985,257273,2018-04-16,4608,4608,99.5,96.8,92.1,82.0,98.1,3081,0.36627111990605776
82,0,0,0,0,2018-04-26,4608,4608,0.0,0.0,0.0,0.0,0.0,1126,0.6739948776382769
261274,247105,240024,234813,249446,2018-05-06,4608,4608,99.7,94.3,91.6,89.6,95.2,917,0.12018953652774153
83273,47191,35835,26237,53043,2018-05-26,4608,4608,31.8,18.0,13.7,10.0,20.2,4484,0.4596619153336108
183,0,0,0,0,2018-06-05,4608,4608,0.1,0.0,0.0,0.0,0.0,6647,0.5643438936381969
2263,1309,833,272,1645,2018-06-15,4608,4608,0.9,0.5,0.3,0.1,0.6,6816,0.5111590513783711
12418,2353,623,120,2407,2018-06-25,4608,4608,4.7,0.9,0.2,0.0,0.9,5986,0.4401600394328301
157388,129047,114266,98335,146221,2018-07-05,4608,4608,60.0,49.2,43.6,37.5,55.8,7517,0.2558657365489271
316,0,0,0,0,2018-07-15,4608,4608,0.1,0.0,0.0,0.0,0.0,15065,0.4287221716144264
695,0,0,0,0,2018-07-25,4608,4608,0.3,0.0,0.0,0.0,0.0,17264,0.3710773672535794
1628,624,208,28,803,2018-08-04,4608,4608,0.6,0.2,0.1,0.0,0.3,21360,0.32238484941347195
326,0,0,0,0,2018-08-14,4608,4608,0.1,0.0,0.0,0.0,0.0,21268,0.3304888120352665
3609,1902,1084,356,2750,2018-08-24,4608,4608,1.4,0.7,0.4,0.1,1.0,25458,0.27209066169491103
3,0,0,0,0,2018-09-03,4608,4608,0.0,0.0,0.0,0.0,0.0,25187,0.2862770472810091
98023,79184,71607,63924,86904,2018-09-13,4608,4608,37.4,30.2,27.3,24.4,33.2,20271,0.1235661540277439
207920,137603,105403,90004,153394,2018-10-03,4608,4608,79.3,52.5,40.2,34.3,58.5,29223,0.19836461160527816
145967,126208,114904,103038,136000,2018-10-23,4608,4608,55.7,48.1,43.8,39.3,51.9,26344,0.2473437285971858
153193,122013,106996,96365,133837,2018-11-02,4608,4608,58.4,46.5,40.8,36.8,51.1,14489,0.3060714517254823
93854,70539,60586,52859,78558,2018-11-12,4608,4608,35.8,26.9,23.1,20.2,30.0,9389,0.28382126572526234
239520,196752,172972,147719,213921,2018-11-22,4608,4608,91.4,75.1,66.0,56.4,81.6,8005,0.25541513263229737
88673,57739,48904,42515,65323,2018-12-02,4608,4608,33.8,22.0,18.7,16.2,24.9,6862,0.2672196863742612
247887,234500,229482,222712,238053,2019-01-01,4608,4608,94.6,89.5,87.5,85.0,90.8,100,0.06161660985460494
150989,113794,94634,84061,125914,2019-01-21,4608,4608,57.6,43.4,36.1,32.1,48.0,2400,0.4855973378976362
400,4,0,0,0,2019-02-20,4608,4608,0.2,0.0,0.0,0.0,0.0,2480,0.5965195651874219
158752,121554,99730,77481,135124,2019-03-02,4608,4608,60.6,46.4,38.0,29.6,51.5,1479,0.4298621730147256
43,0,0,0,0,2019-03-12,4608,4608,0.0,0.0,0.0,0.0,0.0,2663,0.6364317790478065
261241,243233,211069,188517,251276,2019-04-11,4608,4608,99.7,92.8,80.5,71.9,95.9,2416,0.3350205335695225
260308,254477,242712,195285,256673,2019-04-21,4608,4608,99.3,97.1,92.6,74.5,97.9,46,0.09490544129108444
100159,56099,41784,32106,62705,2019-05-01,4608,4608,38.2,21.4,15.9,12.2,23.9,1317,0.6120221586718142
72,1,0,0,0,2019-05-11,4608,4608,0.0,0.0,0.0,0.0,0.0,1104,0.671950998948309
176052,99733,74758,46323,109157,2019-05-21,4608,4608,67.2,38.0,28.5,17.7,41.6,583,0.6039149392909606
222749,163563,137474,119236,174857,2019-06-10,4608,4608,85.0,62.4,52.4,45.5,66.7,1180,0.5079663994273897
125,0,0,0,0,2019-06-20,4608,4608,0.0,0.0,0.0,0.0,0.0,730,0.6254358753044155
1105,576,323,135,889,2019-06-30,4608,4608,0.4,0.2,0.1,0.1,0.3,8757,0.5254855065502783
97,1,0,0,0,2019-07-20,4608,4608,0.0,0.0,0.0,0.0,0.0,16936,0.4366690698399658
64248,47691,37701,25546,57469,2019-07-30,4608,4608,24.5,18.2,14.4,9.7,21.9,20122,0.33944406697443336
54,0,0,0,0,2019-08-09,4608,4608,0.0,0.0,0.0,0.0,0.0,22762,0.3722154304140896
112051,91391,81624,72112,102988,2016-12-22,4608,5120,42.7,34.9,31.1,27.5,39.3,6573,0.30439286305611
188104,159715,144838,125948,170478,2017-01-01,4608,5120,71.8,60.9,55.3,48.0,65.0,6636,0.2213223002478883
88865,53237,29987,10144,62144,2017-01-11,4608,5120,33.9,20.3,11.4,3.9,23.7,6147,0.5072522213453933
41551,29646,22921,15810,34213,2017-02-10,4608,5120,15.9,11.3,8.7,6.0,13.1,95,0.6554523509773434
173976,112290,75610,47752,123090,2017-02-20,4608,5120,66.4,42.8,28.8,18.2,47.0,495,0.4520857030203833
125396,98556,87368,74751,105166,2017-03-02,4608,5120,47.8,37.6,33.3,28.5,40.1,2974,0.4906472778232042
56859,44893,35418,25340,52386,2017-03-12,4608,5120,21.7,17.1,13.5,9.7,20.0,2900,0.5731646297779137
8,1,0,0,0,2017-04-01,4608,5120,0.0,0.0,0.0,0.0,0.0,2709,0.588540196673398
776,238,70,0,333,2017-04-11,4608,5120,0.3,0.1,0.0,0.0,0.1,2047,0.5806716794268768
259471,248742,235226,205409,254248,2017-05-01,4608,5120,99.0,94.9,89.7,78.4,97.0,593,0.2445488314072305
2,0,0,0,0,2017-05-11,4608,5120,0.0,0.0,0.0,0.0,0.0,6620,0.5951873737627688
182507,152904,139288,126500,162441,2017-05-21,4608,5120,69.6,58.3,53.1,48.3,62.0,4602,0.2569252627139228
159837,102910,65595,39754,125768,2017-05-31,4608,5120,61.0,39.3,25.0,15.2,48.0,9171,0.36763841367005495
89470,63226,48321,27978,74500,2017-06-20,4608,5120,34.1,24.1,18.4,10.7,28.4,4293,0.4118709257924065
229783,143366,122223,106452,154400,2017-07-10,4608,5120,87.7,54.7,46.6,40.6,58.9,8769,0.2974034403243526
10,0,0,0,0,2017-07-20,4608,5120,0.0,0.0,0.0,0.0,0.0,17129,0.4986070069438725
23701,10608,8026,5523,13326,2017-07-30,4608,5120,9.0,4.0,3.1,2.1,5.1,26343,0.3752508378187672
1,0,0,0,0,2017-08-09,4608,5120,0.0,0.0,0.0,0.0,0.0,34771,0.3822630525188425
3,0,0,0,0,2017-08-19,4608,5120,0.0,0.0,0.0,0.0,0.0,45682,0.3152999581819085
10959,9640,8686,7705,10701,2017-09-08,4608,5120,4.2,3.7,3.3,2.9,4.1,55192,0.25683315060413386
180763,121272,106154,91982,131767,2017-09-18,4608,5120,69.0,46.3,40.5,35.1,50.3,42325,0.16783603598331912
45662,35119,27998,20438,39123,2017-09-28,4608,5120,17.4,13.4,10.7,7.8,14.9,49255,0.18541922110623754
73735,62413,54137,44899,70044,2017-10-08,4608,5120,28.1,23.8,20.7,17.1,26.7,54693,0.19627260870101834
19,0,0,0,0,2017-10-28,4608,5120,0.0,0.0,0.0,0.0,0.0,25943,0.31697556523139475
15897,10724,8111,6020,13120,2017-11-07,4608,5120,6.1,4.1,3.1,2.3,5.0,13962,0.37138875343786937
256249,237415,228217,217324,245066,2017-11-17,4608,5120,97.8,90.6,87.1,82.9,93.5,1379,0.1566520488161733
64806,50218,43182,37254,57336,2017-11-27,4608,5120,24.7,19.2,16.5,14.2,21.9,3602,0.4764095513103195
2578,1735,1275,766,2216,2017-12-07,4608,5120,1.0,0.7,0.5,0.3,0.8,2834,0.5665012206511689
152710,102683,88840,78829,111386,2017-12-17,4608,5120,58.3,39.2,33.9,30.1,42.5,1600,0.4612261763174039
39966,31104,25836,17463,36356,2017-12-27,4608,5120,15.2,11.9,9.9,6.7,13.9,3275,0.4519286326016634
236185,174787,152351,136809,185355,2018-01-06,4608,5120,90.1,66.7,58.1,52.2,70.7,3665,0.15870015699266268
216692,154682,131249,112755,165950,2018-01-26,4608,5120,82.7,59.0,50.1,43.0,63.3,1706,0.3135372266718944
259416,251546,238979,215021,257971,2018-02-15,4608,5120,99.0,96.0,91.2,82.0,98.4,7804,0.20184623054915826
51456,42219,35136,28149,47646,2018-03-17,4608,5120,19.6,16.1,13.4,10.7,18.2,280,0.6163058399169544
259818,239482,221457,199691,245543,2018-04-16,4608,5120,99.1,91.4,84.5,76.2,93.7,3657,0.3171561642861618
3,0,0,0,0,2018-04-26,4608,5120,0.0,0.0,0.0,0.0,0.0,982,0.6993437504727623
262114,261682,260319,257593,262086,2018-05-06,4608,5120,100.0,99.8,99.3,98.3,100.0,2399,0.060873313291062166
236939,176030,146188,114725,191429,2018-05-26,4608,5120,90.4,67.2,55.8,43.8,73.0,5513,0.3607315649893068
11,0,0,0,0,2018-06-05,4608,5120,0.0,0.0,0.0,0.0,0.0,12725,0.5602513499739671
1783,985,646,286,1287,2018-06-15,4608,5120,0.7,0.4,0.2,0.1,0.5,14917,0.5052574452412618
73995,25317,13395,7355,29284,2018-06-25,4608,5120,28.2,9.7,5.1,2.8,11.2,19397,0.37956655340210427
89529,65522,55090,43277,74604,2018-07-05,4608,5120,34.2,25.0,21.0,16.5,28.5,22940,0.3697162376163865
49,0,0,0,0,2018-07-15,4608,5120,0.0,0.0,0.0,0.0,0.0,29802,0.4329787109179993
168,1,0,0,0,2018-07-25,4608,5120,0.1,0.0,0.0,0.0,0.0,43460,0.3287857304633349
6674,3691,2265,921,4617,2018-08-04,4608,5120,2.5,1.4,0.9,0.4,1.8,48107,0.2743339181071416
121,0,0,0,0,2018-08-14,4608,5120,0.0,0.0,0.0,0.0,0.0,54876,0.2630049357616968
20,0,0,0,0,2018-08-24,4608,5120,0.0,0.0,0.0,0.0,0.0,56456,0.23824379652293146
1,0,0,0,0,2018-09-03,4608,5120,0.0,0.0,0.0,0.0,0.0,60469,0.2357716841687967
89493,70115,62457,55300,76827,2018-09-13,4608,5120,34.1,26.7,23.8,21.1,29.3,54371,0.16700471144102716
112724,46703,31564,23986,55067,2018-10-03,4608,5120,43.0,17.8,12.0,9.1,21.0,58083,0.1903317610654803
114684,90817,81800,70371,101464,2018-10-23,4608,5120,43.7,34.6,31.2,26.8,38.7,34413,0.1777104917056289
148440,127192,114341,101716,138608,2018-11-02,4608,5120,56.6,48.5,43.6,38.8,52.9,25083,0.18199816431140808
58001,41052,32061,22986,48337,2018-11-12,4608,5120,22.1,15.7,12.2,8.8,18.4,28783,0.2527411539889386
236783,221836,212200,200812,228520,2018-11-22,4608,5120,90.3,84.6,80.9,76.6,87.2,17760,0.14883820958780514
60575,39108,34581,29809,44389,2018-12-02,4608,5120,23.1,14.9,13.2,11.4,16.9,27436,0.2253849685550873
247780,227238,207920,181585,237000,2019-01-01,4608,5120,94.5,86.7,79.3,69.3,90.4,501,0.2635822626455247
164673,123114,106013,92112,134293,2019-01-21,4608,5120,62.8,47.0,40.4,35.1,51.2,1411,0.4640082629695946
47,0,0,0,0,2019-02-20,4608,5120,0.0,0.0,0.0,0.0,0.0,1230,0.6512833081319711
128592,93995,79864,64591,102469,2019-03-02,4608,5120,49.1,35.9,30.5,24.6,39.1,865,0.5760755525249921
11,1,0,0,0,2019-03-12,4608,5120,0.0,0.0,0.0,0.0,0.0,1210,0.6850912734792806
261897,256602,230148,207752,261231,2019-04-11,4608,5120,99.9,97.9,87.8,79.3,99.7,1070,0.1757737981197281
262144,262144,262144,262144,262144,2019-04-21,4608,5120,100.0,100.0,100.0,100.0,100.0,2,0.05043311456862358
82910,42966,22347,9210,50126,2019-05-01,4608,5120,31.6,16.4,8.5,3.5,19.1,1703,0.5565507127764759
12,0,0,0,0,2019-05-11,4608,5120,0.0,0.0,0.0,0.0,0.0,3090,0.6464114820901569
212253,174333,145599,102640,184071,2019-05-21,4608,5120,81.0,66.5,55.5,39.2,70.2,856,0.4237094218213157
260745,248154,234772,221897,252259,2019-06-10,4608,5120,99.5,94.7,89.6,84.6,96.2,2249,0.15336316100671876
16,1,0,0,0,2019-06-20,4608,5120,0.0,0.0,0.0,0.0,0.0,8861,0.5943391678852529
16216,12365,10276,7957,14532,2019-06-30,4608,5120,6.2,4.7,3.9,3.0,5.5,12246,0.5028728943284558
9,0,0,0,0,2019-07-20,4608,5120,0.0,0.0,0.0,0.0,0.0,26037,0.4552947787148787
141802,104872,92650,78304,117643,2019-07-30,4608,5120,54.1,40.0,35.3,29.9,44.9,21851,0.3039769268930509
5,0,0,0,0,2019-08-09,4608,5120,0.0,0.0,0.0,0.0,0.0,31480,0.40444636664226497
61664,51384,46947,42266,57312,2016-12-22,4608,5632,23.5,19.6,17.9,16.1,21.9,5758,0.3372269588687337
44385,33292,27686,20892,38868,2017-01-01,4608,5632,16.9,12.7,10.6,8.0,14.8,4175,0.4115146707534532
103614,74792,56286,35608,84927,2017-01-11,4608,5632,39.5,28.5,21.5,13.6,32.4,999,0.4861789743394959
137026,105535,90378,76681,114731,2017-02-10,4608,5632,52.3,40.3,34.5,29.3,43.8,640,0.4564556956186566
58650,42973,31928,20381,49421,2017-02-20,4608,5632,22.4,16.4,12.2,7.8,18.9,2206,0.5989351408626413
105503,78822,64320,49663,87512,2017-03-02,4608,5632,40.2,30.1,24.5,18.9,33.4,1643,0.5377240727354203
48721,37593,29178,20959,43396,2017-03-12,4608,5632,18.6,14.3,11.1,8.0,16.6,1465,0.5380062081742533
7,0,0,0,0,2017-04-01,4608,5632,0.0,0.0,0.0,0.0,0.0,1627,0.5862452318162729
4918,2099,760,168,2551,2017-04-11,4608,5632,1.9,0.8,0.3,0.1,1.0,1170,0.5698010828767491
261921,261550,258981,252130,262035,2017-05-01,4608,5632,99.9,99.8,98.8,96.2,100.0,333,0.09379690461852623
11,0,0,0,0,2017-05-11,4608,5632,0.0,0.0,0.0,0.0,0.0,4205,0.5786863239567127
160762,121657,103066,83990,135177,2017-05-21,4608,5632,61.3,46.4,39.3,32.0,51.6,3206,0.3766806995799876
10558,2918,430,4,2778,2017-05-31,4608,5632,4.0,1.1,0.2,0.0,1.1,2375,0.5272422272721721
34237,23417,19289,13866,25641,2017-06-20,4608,5632,13.1,8.9,7.4,5.3,9.8,3019,0.446425263034682
255782,211185,187434,165438,220901,2017-07-10,4608,5632,97.6,80.6,71.5,63.1,84.3,1999,0.16243679218050586
6,0,0,0,0,2017-07-20,4608,5632,0.0,0.0,0.0,0.0,0.0,8408,0.5040173946420082
103760,74297,63477,55460,82821,2017-07-30,4608,5632,39.6,28.3,24.2,21.2,31.6,8327,0.3880406679057604
0,0,0,0,0,2017-08-09,4608,5632,0.0,0.0,0.0,0.0,0.0,14844,0.39283178860862106
0,0,0,0,0,2017-08-19,4608,5632,0.0,0.0,0.0,0.0,0.0,15799,0.3577304997219389
2444,1344,794,344,1927,2017-09-08,4608,5632,0.9,0.5,0.3,0.1,0.7,19600,0.2931569140136761
135929,87824,75223,62809,97913,2017-09-18,4608,5632,51.9,33.5,28.7,24.0,37.4,19694,0.1774265246887037
25145,14739,7062,2071,18362,2017-09-28,4608,5632,9.6,5.6,2.7,0.8,7.0,23953,0.2328553580202781
94960,80922,71854,62400,89973,2017-10-08,4608,5632,36.2,30.9,27.4,23.8,34.3,20223,0.20784784478932047
5,0,0,0,0,2017-10-28,4608,5632,0.0,0.0,0.0,0.0,0.0,13494,0.3276270489334779
10913,8285,6759,4854,10092,2017-11-07,4608,5632,4.2,3.2,2.6,1.9,3.8,8053,0.3693889927502113
117802,96830,88333,78456,104389,2017-11-17,4608,5632,44.9,36.9,33.7,29.9,39.8,2103,0.3422568014901731
49140,39226,34506,30363,44641,2017-11-27,4608,5632,18.7,15.0,13.2,11.6,17.0,3042,0.4369611245732995
691,472,365,250,636,2017-12-07,4608,5632,0.3,0.2,0.1,0.1,0.2,3302,0.5105154621670376
187016,125128,105492,89305,137571,2017-12-17,4608,5632,71.3,47.7,40.2,34.1,52.5,2563,0.4608422105361787
46553,34161,26395,17786,39584,2017-12-27,4608,5632,17.8,13.0,10.1,6.8,15.1,2837,0.4015084699294742
127238,86095,75777,65048,95000,2018-01-06,4608,5632,48.5,32.8,28.9,24.8,36.2,3815,0.37713443587698103
98028,60207,44389,31150,68662,2018-01-26,4608,5632,37.4,23.0,16.9,11.9,26.2,2702,0.4296583440784753
261816,260909,258918,255160,261751,2018-02-15,4608,5632,99.9,99.5,98.8,97.3,99.9,2053,0.10548542628958003
63062,51648,42468,33148,58973,2018-03-17,4608,5632,24.1,19.7,16.2,12.6,22.5,1319,0.5731116654831154
262029,260565,254096,239128,261836,2018-04-16,4608,5632,100.0,99.4,96.9,91.2,99.9,359,0.15218982163247444
9,0,0,0,0,2018-04-26,4608,5632,0.0,0.0,0.0,0.0,0.0,3358,0.6672250339676735
260712,255567,247287,236469,258498,2018-05-06,4608,5632,99.5,97.5,94.3,90.2,98.6,2166,0.15554643369632168
258589,243186,230056,210725,247251,2018-05-26,4608,5632,98.6,92.8,87.8,80.4,94.3,2347,0.275692477412947
1,0,0,0,0,2018-06-05,4608,5632,0.0,0.0,0.0,0.0,0.0,6286,0.5614666950079524
14703,10773,8167,4898,12627,2018-06-15,4608,5632,5.6,4.1,3.1,1.9,4.8,6945,0.5102142319924797
126730,50934,20119,7380,59980,2018-06-25,4608,5632,48.3,19.4,7.7,2.8,22.9,6198,0.4257206827895597
123891,94938,81315,66700,108724,2018-07-05,4608,5632,47.3,36.2,31.0,25.4,41.5,9826,0.3420430635240877
17,1,0,0,0,2018-07-15,4608,5632,0.0,0.0,0.0,0.0,0.0,13448,0.4284085132163376
90,0,0,0,0,2018-07-25,4608,5632,0.0,0.0,0.0,0.0,0.0,15330,0.365489682955122
3052,1677,909,177,2396,2018-08-04,4608,5632,1.2,0.6,0.3,0.1,0.9,17342,0.3214890843077639
103,0,0,0,0,2018-08-14,4608,5632,0.0,0.0,0.0,0.0,0.0,21254,0.2972286656460965
368,154,67,8,217,2018-08-24,4608,5632,0.1,0.1,0.0,0.0,0.1,26553,0.2473111394030416
10,0,0,0,0,2018-09-03,4608,5632,0.0,0.0,0.0,0.0,0.0,27511,0.25068216949315
120170,98429,88787,77882,106158,2018-09-13,4608,5632,45.8,37.5,33.9,29.7,40.5,22685,0.1461570416045858
129122,61223,48849,41176,70449,2018-10-03,4608,5632,49.3,23.4,18.6,15.7,26.9,25938,0.19165998233163054
127784,105345,94923,82850,116885,2018-10-23,4608,5632,48.7,40.2,36.2,31.6,44.6,18563,0.2427337288328253
95597,77797,66969,55006,86991,2018-11-02,4608,5632,36.5,29.7,25.5,21.0,33.2,14381,0.25302760919502154
49344,36167,29372,22488,42641,2018-11-12,4608,5632,18.8,13.8,11.2,8.6,16.3,12727,0.25608640908311703
193518,163252,145874,129597,176042,2018-11-22,4608,5632,73.8,62.3,55.6,49.4,67.2,5303,0.12348960795278892
26317,15663,13750,11543,18570,2018-12-02,4608,5632,10.0,6.0,5.2,4.4,7.1,13951,0.30032376354843543
233287,182783,157175,138464,194303,2019-01-01,4608,5632,89.0,69.7,60.0,52.8,74.1,512,0.3584681451420009
127275,89464,75031,59251,101570,2019-01-21,4608,5632,48.6,34.1,28.6,22.6,38.7,125,0.4991527260764059
27,0,0,0,0,2019-02-20,4608,5632,0.0,0.0,0.0,0.0,0.0,751,0.6465589833939391
156601,128553,108065,84129,139955,2019-03-02,4608,5632,59.7,49.0,41.2,32.1,53.4,875,0.4882292667588973
3,0,0,0,0,2019-03-12,4608,5632,0.0,0.0,0.0,0.0,0.0,1232,0.6679380801204826
262004,261333,259678,254734,262138,2019-04-11,4608,5632,99.9,99.7,99.1,97.2,100.0,464,0.016406511584098928
262144,262144,262144,262144,262144,2019-04-21,4608,5632,100.0,100.0,100.0,100.0,100.0,1,0.05179292888149523
188041,131701,94116,55182,141764,2019-05-01,4608,5632,71.7,50.2,35.9,21.1,54.1,186,0.4527386129660862
4,0,0,0,0,2019-05-11,4608,5632,0.0,0.0,0.0,0.0,0.0,867,0.6686547140240712
226628,174648,141940,107001,185287,2019-05-21,4608,5632,86.5,66.6,54.1,40.8,70.7,1162,0.3773575221270777
257658,250863,241163,229419,253708,2019-06-10,4608,5632,98.3,95.7,92.0,87.5,96.8,1546,0.08546785160430337
8,0,0,0,0,2019-06-20,4608,5632,0.0,0.0,0.0,0.0,0.0,3425,0.6221741805827821
12200,8198,5944,3637,10311,2019-06-30,4608,5632,4.7,3.1,2.3,1.4,3.9,5322,0.5598252502153559
7,0,0,0,0,2019-07-20,4608,5632,0.0,0.0,0.0,0.0,0.0,9274,0.4950099104109446
119803,81250,70252,58131,93666,2019-07-30,4608,5632,45.7,31.0,26.8,22.2,35.7,7686,0.3206217927736572
3,0,0,0,0,2019-08-09,4608,5632,0.0,0.0,0.0,0.0,0.0,10643,0.4544754882556212
51623,36298,29672,23349,41198,2016-12-22,4608,6144,19.7,13.8,11.3,8.9,15.7,408,0.32439379695236004
46360,35710,26703,16511,40951,2017-01-01,4608,6144,17.7,13.6,10.2,6.3,15.6,261,0.39871353583351055
149856,124004,100874,76466,132849,2017-01-11,4608,6144,57.2,47.3,38.5,29.2,50.7,164,0.41635627149331456
244347,221622,204404,178702,231327,2017-02-10,4608,6144,93.2,84.5,78.0,68.2,88.2,17,0.5861962587144032
144134,123291,101185,75930,132034,2017-02-20,4608,6144,55.0,47.0,38.6,29.0,50.4,0,0.6394698793956597
151819,125995,109658,89280,134685,2017-03-02,4608,6144,57.9,48.1,41.8,34.1,51.4,0,0.6737268698995859
68240,54361,44813,35325,61384,2017-03-12,4608,6144,26.0,20.7,17.1,13.5,23.4,262,0.5738659712498045
10,0,0,0,0,2017-04-01,4608,6144,0.0,0.0,0.0,0.0,0.0,336,0.5050547956689828
6476,4243,2315,647,5070,2017-04-11,4608,6144,2.5,1.6,0.9,0.2,1.9,298,0.4956590841302314
261935,261767,260627,259134,262024,2017-05-01,4608,6144,99.9,99.9,99.4,98.9,100.0,27,0.15188982234210338
8,0,0,0,0,2017-05-11,4608,6144,0.0,0.0,0.0,0.0,0.0,357,0.4956594730531707
135448,102667,86923,70897,114318,2017-05-21,4608,6144,51.7,39.2,33.2,27.0,43.6,354,0.3870999133253484
3200,418,78,1,345,2017-05-31,4608,6144,1.2,0.2,0.0,0.0,0.1,118,0.4650465859423412
47506,31922,26249,21335,35380,2017-06-20,4608,6144,18.1,12.2,10.0,8.1,13.5,352,0.3874186069528275
224857,145243,113962,88601,159659,2017-07-10,4608,6144,85.8,55.4,43.5,33.8,60.9,66,0.1334558439131513
21,0,0,0,0,2017-07-20,4608,6144,0.0,0.0,0.0,0.0,0.0,359,0.4840318981065103
221506,167048,147344,133724,179290,2017-07-30,4608,6144,84.5,63.7,56.2,51.0,68.4,6,0.05389384411255722
2,0,0,0,0,2017-08-09,4608,6144,0.0,0.0,0.0,0.0,0.0,1035,0.2120611589836945
0,0,0,0,0,2017-08-19,4608,6144,0.0,0.0,0.0,0.0,0.0,1019,0.1998451554717384
0,0,0,0,0,2017-09-08,4608,6144,0.0,0.0,0.0,0.0,0.0,908,0.2279641092146741
144590,96466,83701,71222,106336,2017-09-18,4608,6144,55.2,36.8,31.9,27.2,40.6,776,0.2367007187988857
26700,19346,12791,5693,22713,2017-09-28,4608,6144,10.2,7.4,4.9,2.2,8.7,833,0.26672430666935604
177858,156770,147327,137760,166143,2017-10-08,4608,6144,67.8,59.8,56.2,52.6,63.4,320,0.21549484031442853
1,0,0,0,0,2017-10-28,4608,6144,0.0,0.0,0.0,0.0,0.0,2,0.4565200229973512
20277,15424,12546,9156,17936,2017-11-07,4608,6144,7.7,5.9,4.8,3.5,6.8,0,0.5365845875823217
37528,27592,22708,18423,30978,2017-11-17,4608,6144,14.3,10.5,8.7,7.0,11.8,0,0.61983017260498
85543,75042,67085,58580,81512,2017-11-27,4608,6144,32.6,28.6,25.6,22.3,31.1,0,0.6100138668796979
64,2,0,0,0,2017-12-07,4608,6144,0.0,0.0,0.0,0.0,0.0,0,0.7024229213735166
183966,151769,137618,120491,162451,2017-12-17,4608,6144,70.2,57.9,52.5,46.0,62.0,0,0.7058859730239155
20332,15453,11563,7535,17409,2017-12-27,4608,6144,7.8,5.9,4.4,2.9,6.6,0,0.4137742707948706
115112,81196,65242,47856,91278,2018-01-06,4608,6144,43.9,31.0,24.9,18.3,34.8,6,0.5795476755644781
198730,154891,137309,113868,165942,2018-01-26,4608,6144,75.8,59.1,52.4,43.4,63.3,11,0.030891546233441407
262144,262144,262144,262144,262144,2018-02-15,4608,6144,100.0,100.0,100.0,100.0,100.0,0,0.059032142833474036
101310,87270,75683,63144,96509,2018-03-17,4608,6144,38.6,33.3,28.9,24.1,36.8,0,0.7507320052421558
262129,261831,259491,247206,262122,2018-04-16,4608,6144,100.0,99.9,99.0,94.3,100.0,32,0.12256920665103953
8,0,0,0,0,2018-04-26,4608,6144,0.0,0.0,0.0,0.0,0.0,0,0.7538618999999848
