,tile,id,date,harvested,ndvi,cc_p80_perc,lat,lng
282,4608_4608,4,2018-09-13,20271,0.1235661540277439,24.4,-20.32957593096073,148.42377355620664
283,4608_4608,4,2018-10-03,29223,0.19836461160527816,34.3,-20.32957593096073,148.42377355620664
284,4608_4608,4,2018-10-23,26344,0.2473437285971858,39.3,-20.32957593096073,148.42377355620664
285,4608_4608,4,2018-11-02,14489,0.3060714517254823,36.8,-20.32957593096073,148.42377355620664
286,4608_4608,4,2018-11-12,9389,0.28382126572526234,20.2,-20.32957593096073,148.42377355620664
287,4608_4608,4,2018-11-22,8005,0.25541513263229737,56.4,-20.32957593096073,148.42377355620664
288,4608_4608,4,2018-12-02,6862,0.2672196863742612,16.2,-20.32957593096073,148.42377355620664
289,4608_4608,4,2019-01-01,100,0.06161660985460494,85.0,-20.32957593096073,148.42377355620664
290,4608_4608,4,2019-01-21,2400,0.4855973378976362,32.1,-20.32957593096073,148.42377355620664
291,4608_4608,4,2019-02-20,2480,0.5965195651874219,0.0,-20.32957593096073,148.42377355620664
292,4608_4608,4,2019-03-02,1479,0.4298621730147256,29.6,-20.32957593096073,148.42377355620664
293,4608_4608,4,2019-03-12,2663,0.6364317790478065,0.0,-20.32957593096073,148.42377355620664
294,4608_4608,4,2019-04-11,2416,0.3350205335695225,71.9,-20.32957593096073,148.42377355620664
295,4608_4608,4,2019-04-21,46,0.09490544129108444,74.5,-20.32957593096073,148.42377355620664
296,4608_4608,4,2019-05-01,1317,0.6120221586718142,12.2,-20.32957593096073,148.42377355620664
297,4608_4608,4,2019-05-11,1104,0.671950998948309,0.0,-20.32957593096073,148.42377355620664
298,4608_4608,4,2019-05-21,583,0.6039149392909606,17.7,-20.32957593096073,148.42377355620664
299,4608_4608,4,2019-06-10,1180,0.5079663994273897,45.5,-20.32957593096073,148.42377355620664
300,4608_4608,4,2019-06-20,730,0.6254358753044155,0.0,-20.32957593096073,148.42377355620664
301,4608_4608,4,2019-06-30,8757,0.5254855065502783,0.1,-20.32957593096073,148.42377355620664
302,4608_4608,4,2019-07-20,16936,0.4366690698399658,0.0,-20.32957593096073,148.42377355620664
303,4608_4608,4,2019-07-30,20122,0.33944406697443336,9.7,-20.32957593096073,148.42377355620664
304,4608_4608,4,2019-08-09,22762,0.3722154304140896,0.0,-20.32957593096073,148.42377355620664
305,4608_5120,5,2016-12-22,6573,0.30439286305611,27.5,-20.37583422819732,148.42419727901424
306,4608_5120,5,2017-01-01,6636,0.2213223002478883,48.0,-20.37583422819732,148.42419727901424
307,4608_5120,5,2017-01-11,6147,0.5072522213453933,3.9,-20.37583422819732,148.42419727901424
308,4608_5120,5,2017-02-10,95,0.6554523509773434,6.0,-20.37583422819732,148.42419727901424
309,4608_5120,5,2017-02-20,495,0.4520857030203833,18.2,-20.37583422819732,148.42419727901424
310,4608_5120,5,2017-03-02,2974,0.4906472778232042,28.5,-20.37583422819732,148.42419727901424
311,4608_5120,5,2017-03-12,2900,0.5731646297779137,9.7,-20.37583422819732,148.42419727901424
312,4608_5120,5,2017-04-01,2709,0.588540196673398,0.0,-20.37583422819732,148.42419727901424
313,4608_5120,5,2017-04-11,2047,0.5806716794268768,0.0,-20.37583422819732,148.42419727901424
314,4608_5120,5,2017-05-01,593,0.2445488314072305,78.4,-20.37583422819732,148.42419727901424
315,4608_5120,5,2017-05-11,6620,0.5951873737627688,0.0,-20.37583422819732,148.42419727901424
316,4608_5120,5,2017-05-21,4602,0.2569252627139228,48.3,-20.37583422819732,148.42419727901424
317,4608_5120,5,2017-05-31,9171,0.36763841367005495,15.2,-20.37583422819732,148.42419727901424
318,4608_5120,5,2017-06-20,4293,0.4118709257924065,10.7,-20.37583422819732,148.42419727901424
319,4608_5120,5,2017-07-10,8769,0.2974034403243526,40.6,-20.37583422819732,148.42419727901424
320,4608_5120,5,2017-07-20,17129,0.4986070069438725,0.0,-20.37583422819732,148.42419727901424
321,4608_5120,5,2017-07-30,26343,0.3752508378187672,2.1,-20.37583422819732,148.42419727901424
322,4608_5120,5,2017-08-09,34771,0.3822630525188425,0.0,-20.37583422819732,148.42419727901424
323,4608_5120,5,2017-08-19,45682,0.3152999581819085,0.0,-20.37583422819732,148.42419727901424
324,4608_5120,5,2017-09-08,55192,0.25683315060413386,2.9,-20.37583422819732,148.42419727901424
325,4608_5120,5,2017-09-18,42325,0.16783603598331912,35.1,-20.37583422819732,148.42419727901424
326,4608_5120,5,2017-09-28,49255,0.18541922110623754,7.8,-20.37583422819732,148.42419727901424
327,4608_5120,5,2017-10-08,54693,0.19627260870101834,17.1,-20.37583422819732,148.42419727901424
328,4608_5120,5,2017-10-28,25943,0.31697556523139475,0.0,-20.37583422819732,148.42419727901424
329,4608_5120,5,2017-11-07,13962,0.37138875343786937,2.3,-20.37583422819732,148.42419727901424
330,4608_5120,5,2017-11-17,1379,0.1566520488161733,82.9,-20.37583422819732,148.42419727901424
331,4608_5120,5,2017-11-27,3602,0.4764095513103195,14.2,-20.37583422819732,148.42419727901424
332,4608_5120,5,2017-12-07,2834,0.5665012206511689,0.3,-20.37583422819732,148.42419727901424
333,4608_5120,5,2017-12-17,1600,0.4612261763174039,30.1,-20.37583422819732,148.42419727901424
334,4608_5120,5,2017-12-27,3275,0.4519286326016634,6.7,-20.37583422819732,148.42419727901424
335,4608_5120,5,2018-01-06,3665,0.15870015699266268,52.2,-20.37583422819732,148.42419727901424
336,4608_5120,5,2018-01-26,1706,0.3135372266718944,43.0,-20.37583422819732,148.42419727901424
337,4608_5120,5,2018-02-15,7804,0.20184623054915826,82.0,-20.37583422819732,148.42419727901424
338,4608_5120,5,2018-03-17,280,0.6163058399169544,10.7,-20.37583422819732,148.42419727901424
339,4608_5120,5,2018-04-16,3657,0.3171561642861618,76.2,-20.37583422819732,148.42419727901424
340,4608_5120,5,2018-04-26,982,0.6993437504727623,0.0,-20.37583422819732,148.42419727901424
341,4608_5120,5,2018-05-06,2399,0.060873313291062166,98.3,-20.37583422819732,148.42419727901424
342,4608_5120,5,2018-05-26,5513,0.3607315649893068,43.8,-20.37583422819732,148.42419727901424
343,4608_5120,5,2018-06-05,12725,0.5602513499739671,0.0,-20.37583422819732,148.42419727901424
344,4608_5120,5,2018-06-15,14917,0.5052574452412618,0.1,-20.37583422819732,148.42419727901424
345,4608_5120,5,2018-06-25,19397,0.37956655340210427,2.8,-20.37583422819732,148.42419727901424
346,4608_5120,5,2018-07-05,22940,0.3697162376163865,16.5,-20.37583422819732,148.42419727901424
347,4608_5120,5,2018-07-15,29802,0.4329787109179993,0.0,-20.37583422819732,148.42419727901424
348,4608_5120,5,2018-07-25,43460,0.3287857304633349,0.0,-20.37583422819732,148.42419727901424
349,4608_5120,5,2018-08-04,48107,0.2743339181071416,0.4,-20.37583422819732,148.42419727901424
350,4608_5120,5,2018-08-14,54876,0.2630049357616968,0.0,-20.37583422819732,148.42419727901424
351,4608_5120,5,2018-08-24,56456,0.23824379652293146,0.0,-20.37583422819732,148.42419727901424
352,4608_5120,5,2018-09-03,60469,0.2357716841687967,0.0,-20.37583422819732,148.42419727901424
353,4608_5120,5,2018-09-13,54371,0.16700471144102716,21.1,-20.37583422819732,148.42419727901424
354,4608_5120,5,2018-10-03,58083,0.1903317610654803,9.1,-20.37583422819732,148.42419727901424
355,4608_5120,5,2018-10-23,34413,0.1777104917056289,26.8,-20.37583422819732,148.42419727901424
356,4608_5120,5,2018-11-02,25083,0.18199816431140808,38.8,-20.37583422819732,148.42419727901424
357,4608_5120,5,2018-11-12,28783,0.2527411539889386,8.8,-20.37583422819732,148.42419727901424
358,4608_5120,5,2018-11-22,17760,0.14883820958780514,76.6,-20.37583422819732,148.42419727901424
359,4608_5120,5,2018-12-02,27436,0.2253849685550873,11.4,-20.37583422819732,148.42419727901424
360,4608_5120,5,2019-01-01,501,0.2635822626455247,69.3,-20.37583422819732,148.42419727901424
361,4608_5120,5,2019-01-21,1411,0.4640082629695946,35.1,-20.37583422819732,148.42419727901424
362,4608_5120,5,2019-02-20,1230,0.6512833081319711,0.0,-20.37583422819732,148.42419727901424
363,4608_5120,5,2019-03-02,865,0.5760755525249921,24.6,-20.37583422819732,148.42419727901424
364,4608_5120,5,2019-03-12,1210,0.6850912734792806,0.0,-20.37583422819732,148.42419727901424
365,4608_5120,5,2019-04-11,1070,0.1757737981197281,79.3,-20.37583422819732,148.42419727901424
366,4608_5120,5,2019-04-21,2,0.05043311456862358,100.0,-20.37583422819732,148.42419727901424
367,4608_5120,5,2019-05-01,1703,0.5565507127764759,3.5,-20.37583422819732,148.42419727901424
368,4608_5120,5,2019-05-11,3090,0.6464114820901569,0.0,-20.37583422819732,148.42419727901424
369,4608_5120,5,2019-05-21,856,0.4237094218213157,39.2,-20.37583422819732,148.42419727901424
370,4608_5120,5,2019-06-10,2249,0.15336316100671876,84.6,-20.37583422819732,148.42419727901424
371,4608_5120,5,2019-06-20,8861,0.5943391678852529,0.0,-20.37583422819732,148.42419727901424
372,4608_5120,5,2019-06-30,12246,0.5028728943284558,3.0,-20.37583422819732,148.42419727901424
373,4608_5120,5,2019-07-20,26037,0.4552947787148787,0.0,-20.37583422819732,148.42419727901424
374,4608_5120,5,2019-07-30,21851,0.3039769268930509,29.9,-20.37583422819732,148.42419727901424
375,4608_5120,5,2019-08-09,31480,0.40444636664226497,0.0,-20.37583422819732,148.42419727901424
376,4608_5632,6,2016-12-22,5758,0.3372269588687337,16.1,-20.422092607819163,148.42462099365736
377,4608_5632,6,2017-01-01,4175,0.4115146707534532,8.0,-20.422092607819163,148.42462099365736
378,4608_5632,6,2017-01-11,999,0.4861789743394959,13.6,-20.422092607819163,148.42462099365736
379,4608_5632,6,2017-02-10,640,0.4564556956186566,29.3,-20.422092607819163,148.42462099365736
380,4608_5632,6,2017-02-20,2206,0.5989351408626413,7.8,-20.422092607819163,148.42462099365736
381,4608_5632,6,2017-03-02,1643,0.5377240727354203,18.9,-20.422092607819163,148.42462099365736
382,4608_5632,6,2017-03-12,1465,0.5380062081742533,8.0,-20.422092607819163,148.42462099365736
383,4608_5632,6,2017-04-01,1627,0.5862452318162729,0.0,-20.422092607819163,148.42462099365736
384,4608_5632,6,2017-04-11,1170,0.5698010828767491,0.1,-20.422092607819163,148.42462099365736
385,4608_5632,6,2017-05-01,333,0.09379690461852623,96.2,-20.422092607819163,148.42462099365736
386,4608_5632,6,2017-05-11,4205,0.5786863239567127,0.0,-20.422092607819163,148.42462099365736
387,4608_5632,6,2017-05-21,3206,0.3766806995799876,32.0,-20.422092607819163,148.42462099365736
388,4608_5632,6,2017-05-31,2375,0.5272422272721721,0.0,-20.422092607819163,148.42462099365736
389,4608_5632,6,2017-06-20,3019,0.446425263034682,5.3,-20.422092607819163,148.42462099365736
390,4608_5632,6,2017-07-10,1999,0.16243679218050586,63.1,-20.422092607819163,148.42462099365736
391,4608_5632,6,2017-07-20,8408,0.5040173946420082,0.0,-20.422092607819163,148.42462099365736
392,4608_5632,6,2017-07-30,8327,0.3880406679057604,21.2,-20.422092607819163,148.42462099365736
393,4608_5632,6,2017-08-09,14844,0.39283178860862106,0.0,-20.422092607819163,148.42462099365736
394,4608_5632,6,2017-08-19,15799,0.3577304997219389,0.0,-20.422092607819163,148.42462099365736
395,4608_5632,6,2017-09-08,19600,0.2931569140136761,0.1,-20.422092607819163,148.42462099365736
396,4608_5632,6,2017-09-18,19694,0.1774265246887037,24.0,-20.422092607819163,148.42462099365736
397,4608_5632,6,2017-09-28,23953,0.2328553580202781,0.8,-20.422092607819163,148.42462099365736
398,4608_5632,6,2017-10-08,20223,0.20784784478932047,23.8,-20.422092607819163,148.42462099365736
399,4608_5632,6,2017-10-28,13494,0.3276270489334779,0.0,-20.422092607819163,148.42462099365736
400,4608_5632,6,2017-11-07,8053,0.3693889927502113,1.9,-20.422092607819163,148.42462099365736
401,4608_5632,6,2017-11-17,2103,0.3422568014901731,29.9,-20.422092607819163,148.42462099365736
402,4608_5632,6,2017-11-27,3042,0.4369611245732995,11.6,-20.422092607819163,148.42462099365736
403,4608_5632,6,2017-12-07,3302,0.5105154621670376,0.1,-20.422092607819163,148.42462099365736
404,4608_5632,6,2017-12-17,2563,0.4608422105361787,34.1,-20.422092607819163,148.42462099365736
405,4608_5632,6,2017-12-27,2837,0.4015084699294742,6.8,-20.422092607819163,148.42462099365736
406,4608_5632,6,2018-01-06,3815,0.3771344358769809,24.8,-20.422092607819163,148.42462099365736
407,4608_5632,6,2018-01-26,2702,0.4296583440784753,11.9,-20.422092607819163,148.42462099365736
408,4608_5632,6,2018-02-15,2053,0.10548542628958003,97.3,-20.422092607819163,148.42462099365736
409,4608_5632,6,2018-03-17,1319,0.5731116654831154,12.6,-20.422092607819163,148.42462099365736
410,4608_5632,6,2018-04-16,359,0.15218982163247444,91.2,-20.422092607819163,148.42462099365736
411,4608_5632,6,2018-04-26,3358,0.6672250339676735,0.0,-20.422092607819163,148.42462099365736
412,4608_5632,6,2018-05-06,2166,0.15554643369632168,90.2,-20.422092607819163,148.42462099365736
413,4608_5632,6,2018-05-26,2347,0.275692477412947,80.4,-20.422092607819163,148.42462099365736
414,4608_5632,6,2018-06-05,6286,0.5614666950079524,0.0,-20.422092607819163,148.42462099365736
415,4608_5632,6,2018-06-15,6945,0.5102142319924797,1.9,-20.422092607819163,148.42462099365736
416,4608_5632,6,2018-06-25,6198,0.4257206827895597,2.8,-20.422092607819163,148.42462099365736
417,4608_5632,6,2018-07-05,9826,0.3420430635240877,25.4,-20.422092607819163,148.42462099365736
418,4608_5632,6,2018-07-15,13448,0.4284085132163376,0.0,-20.422092607819163,148.42462099365736
419,4608_5632,6,2018-07-25,15330,0.365489682955122,0.0,-20.422092607819163,148.42462099365736
420,4608_5632,6,2018-08-04,17342,0.3214890843077639,0.1,-20.422092607819163,148.42462099365736
421,4608_5632,6,2018-08-14,21254,0.2972286656460965,0.0,-20.422092607819163,148.42462099365736
422,4608_5632,6,2018-08-24,26553,0.2473111394030416,0.0,-20.422092607819163,148.42462099365736
423,4608_5632,6,2018-09-03,27511,0.25068216949315,0.0,-20.422092607819163,148.42462099365736
424,4608_5632,6,2018-09-13,22685,0.1461570416045858,29.7,-20.422092607819163,148.42462099365736
425,4608_5632,6,2018-10-03,25938,0.19165998233163054,15.7,-20.422092607819163,148.42462099365736
426,4608_5632,6,2018-10-23,18563,0.2427337288328253,31.6,-20.422092607819163,148.42462099365736
427,4608_5632,6,2018-11-02,14381,0.25302760919502154,21.0,-20.422092607819163,148.42462099365736
428,4608_5632,6,2018-11-12,12727,0.25608640908311703,8.6,-20.422092607819163,148.42462099365736
429,4608_5632,6,2018-11-22,5303,0.12348960795278892,49.4,-20.422092607819163,148.42462099365736
430,4608_5632,6,2018-12-02,13951,0.30032376354843543,4.4,-20.422092607819163,148.42462099365736
431,4608_5632,6,2019-01-01,512,0.3584681451420009,52.8,-20.422092607819163,148.42462099365736
432,4608_5632,6,2019-01-21,125,0.4991527260764059,22.6,-20.422092607819163,148.42462099365736
433,4608_5632,6,2019-02-20,751,0.6465589833939391,0.0,-20.422092607819163,148.42462099365736
434,4608_5632,6,2019-03-02,875,0.4882292667588973,32.1,-20.422092607819163,148.42462099365736
435,4608_5632,6,2019-03-12,1232,0.6679380801204826,0.0,-20.422092607819163,148.42462099365736
436,4608_5632,6,2019-04-11,464,0.016406511584098928,97.2,-20.422092607819163,148.42462099365736
437,4608_5632,6,2019-04-21,1,0.05179292888149523,100.0,-20.422092607819163,148.42462099365736
438,4608_5632,6,2019-05-01,186,0.4527386129660862,21.1,-20.422092607819163,148.42462099365736
439,4608_5632,6,2019-05-11,867,0.6686547140240712,0.0,-20.422092607819163,148.42462099365736
440,4608_5632,6,2019-05-21,1162,0.3773575221270777,40.8,-20.422092607819163,148.42462099365736
441,4608_5632,6,2019-06-10,1546,0.08546785160430337,87.5,-20.422092607819163,148.42462099365736
442,4608_5632,6,2019-06-20,3425,0.6221741805827821,0.0,-20.422092607819163,148.42462099365736
443,4608_5632,6,2019-06-30,5322,0.5598252502153559,1.4,-20.422092607819163,148.42462099365736
444,4608_5632,6,2019-07-20,9274,0.4950099104109446,0.0,-20.422092607819163,148.42462099365736
445,4608_5632,6,2019-07-30,7686,0.3206217927736572,22.2,-20.422092607819163,148.42462099365736
446,4608_5632,6,2019-08-09,10643,0.4544754882556212,0.0,-20.422092607819163,148.42462099365736
447,4608_6144,7,2016-12-22,408,0.32439379695236004,8.9,-20.468350968407258,148.42504473077116
448,4608_6144,7,2017-01-01,261,0.39871353583351055,6.3,-20.468350968407258,148.42504473077116
449,4608_6144,7,2017-01-11,164,0.41635627149331456,29.2,-20.468350968407258,148.42504473077116
450,4608_6144,7,2017-02-10,17,0.5861962587144032,68.2,-20.468350968407258,148.42504473077116
451,4608_6144,7,2017-02-20,0,0.6394698793956597,29.0,-20.468350968407258,148.42504473077116
452,4608_6144,7,2017-03-02,0,0.6737268698995859,34.1,-20.468350968407258,148.42504473077116
453,4608_6144,7,2017-03-12,262,0.5738659712498045,13.5,-20.468350968407258,148.42504473077116
454,4608_6144,7,2017-04-01,336,0.5050547956689828,0.0,-20.468350968407258,148.42504473077116
455,4608_6144,7,2017-04-11,298,0.4956590841302314,0.2,-20.468350968407258,148.42504473077116
456,4608_6144,7,2017-05-01,27,0.15188982234210338,98.9,-20.468350968407258,148.42504473077116
457,4608_6144,7,2017-05-11,357,0.4956594730531707,0.0,-20.468350968407258,148.42504473077116
458,4608_6144,7,2017-05-21,354,0.3870999133253484,27.0,-20.468350968407258,148.42504473077116
459,4608_6144,7,2017-05-31,118,0.4650465859423412,0.0,-20.468350968407258,148.42504473077116
460,4608_6144,7,2017-06-20,352,0.3874186069528275,8.1,-20.468350968407258,148.42504473077116
461,4608_6144,7,2017-07-10,66,0.1334558439131513,33.8,-20.468350968407258,148.42504473077116
462,4608_6144,7,2017-07-20,359,0.4840318981065103,0.0,-20.468350968407258,148.42504473077116
463,4608_6144,7,2017-07-30,6,0.05389384411255722,51.0,-20.468350968407258,148.42504473077116
464,4608_6144,7,2017-08-09,1035,0.2120611589836945,0.0,-20.468350968407258,148.42504473077116
465,4608_6144,7,2017-08-19,1019,0.1998451554717384,0.0,-20.468350968407258,148.42504473077116
466,4608_6144,7,2017-09-08,908,0.2279641092146741,0.0,-20.468350968407258,148.42504473077116
467,4608_6144,7,2017-09-18,776,0.2367007187988857,27.2,-20.468350968407258,148.42504473077116
468,4608_6144,7,2017-09-28,833,0.26672430666935604,2.2,-20.468350968407258,148.42504473077116
469,4608_6144,7,2017-10-08,320,0.21549484031442853,52.6,-20.468350968407258,148.42504473077116
470,4608_6144,7,2017-10-28,2,0.4565200229973512,0.0,-20.468350968407258,148.42504473077116
471,4608_6144,7,2017-11-07,0,0.5365845875823217,3.5,-20.468350968407258,148.42504473077116
472,4608_6144,7,2017-11-17,0,0.61983017260498,7.0,-20.468350968407258,148.42504473077116
473,4608_6144,7,2017-11-27,0,0.6100138668796979,22.3,-20.468350968407258,148.42504473077116
474,4608_6144,7,2017-12-07,0,0.7024229213735166,0.0,-20.468350968407258,148.42504473077116
475,4608_6144,7,2017-12-17,0,0.7058859730239155,46.0,-20.468350968407258,148.42504473077116
476,4608_6144,7,2017-12-27,0,0.4137742707948706,2.9,-20.468350968407258,148.42504473077116
477,4608_6144,7,2018-01-06,6,0.5795476755644781,18.3,-20.468350968407258,148.42504473077116
478,4608_6144,7,2018-01-26,11,0.030891546233441407,43.4,-20.468350968407258,148.42504473077116
479,4608_6144,7,2018-02-15,0,0.059032142833474036,100.0,-20.468350968407258,148.42504473077116
480,4608_6144,7,2018-03-17,0,0.7507320052421558,24.1,-20.468350968407258,148.42504473077116
481,4608_6144,7,2018-04-16,32,0.12256920665103953,94.3,-20.468350968407258,148.42504473077116
482,4608_6144,7,2018-04-26,0,0.7538618999999848,0.0,-20.468350968407258,148.42504473077116
