harvested,date,x,y
704,2017-03-02,6656,9728
1000,2017-03-12,6656,9728
1056,2017-04-01,6656,9728
690,2017-04-11,6656,9728
1527,2017-05-01,6656,9728
2986,2017-05-11,6656,9728
2958,2017-05-21,6656,9728
5321,2017-05-31,6656,9728
3345,2017-06-20,6656,9728
3555,2017-07-10,6656,9728
7289,2017-07-20,6656,9728
14715,2017-07-30,6656,9728
13430,2017-08-09,6656,9728
14346,2017-08-19,6656,9728
28922,2017-09-08,6656,9728
2918,2017-09-18,6656,9728
35900,2017-09-28,6656,9728
24422,2017-10-08,6656,9728
14831,2017-10-28,6656,9728
8480,2017-11-07,6656,9728
406,2017-11-17,6656,9728
1510,2017-11-27,6656,9728
462,2017-12-07,6656,9728
1786,2017-12-17,6656,9728
827,2017-12-27,6656,9728
1020,2018-01-06,6656,9728
487,2018-01-26,6656,9728
1976,2018-02-15,6656,9728
229,2018-03-17,6656,9728
764,2018-04-16,6656,9728
770,2018-04-26,6656,9728
2574,2018-05-06,6656,9728
2256,2018-05-26,6656,9728
4848,2018-06-05,6656,9728
6304,2018-06-15,6656,9728
20480,2018-06-25,6656,9728
22798,2018-07-05,6656,9728
26665,2018-07-15,6656,9728
28086,2018-07-25,6656,9728
32037,2018-08-04,6656,9728
35489,2018-08-14,6656,9728
37167,2018-08-24,6656,9728
41449,2018-09-03,6656,9728
33464,2018-09-13,6656,9728
32118,2018-10-03,6656,9728
19638,2018-10-23,6656,9728
32187,2018-11-02,6656,9728
26866,2018-11-12,6656,9728
22540,2018-11-22,6656,9728
31625,2018-12-02,6656,9728
0,2019-01-01,6656,9728
839,2019-01-21,6656,9728
1178,2019-02-20,6656,9728
1051,2019-03-02,6656,9728
331,2019-03-12,6656,9728
1248,2019-04-11,6656,9728
1139,2019-04-21,6656,9728
1,2019-05-01,6656,9728
1440,2019-05-11,6656,9728
98,2019-05-21,6656,9728
242,2019-06-10,6656,9728
2749,2019-06-20,6656,9728
6213,2019-06-30,6656,9728
7313,2019-07-20,6656,9728
9646,2019-07-30,6656,9728
12549,2019-08-09,6656,9728
5117,2016-12-22,7168,10240
5323,2017-01-01,7168,10240
2446,2017-01-11,7168,10240
1992,2017-02-10,7168,10240
3336,2017-02-20,7168,10240
2445,2017-03-02,7168,10240
1395,2017-03-12,7168,10240
2201,2017-04-01,7168,10240
1997,2017-04-11,7168,10240
13,2017-05-01,7168,10240
7354,2017-05-11,7168,10240
7195,2017-05-21,7168,10240
6768,2017-05-31,7168,10240
9667,2017-06-20,7168,10240
11714,2017-07-10,7168,10240
28054,2017-07-20,7168,10240
12117,2017-07-30,7168,10240
40269,2017-08-09,7168,10240
46185,2017-08-19,7168,10240
57263,2017-09-08,7168,10240
25539,2017-09-18,7168,10240
64457,2017-09-28,7168,10240
41548,2017-10-08,7168,10240
38933,2017-10-28,7168,10240
14775,2017-11-07,7168,10240
328,2017-11-17,7168,10240
5080,2017-11-27,7168,10240
8824,2017-12-07,7168,10240
6683,2017-12-17,7168,10240
7087,2017-12-27,7168,10240
6621,2018-01-06,7168,10240
0,2018-01-26,7168,10240
1557,2018-02-15,7168,10240
1215,2018-03-17,7168,10240
1195,2018-04-16,7168,10240
3744,2018-04-26,7168,10240
6168,2018-05-06,7168,10240
8963,2018-05-26,7168,10240
14435,2018-06-05,7168,10240
15813,2018-06-15,7168,10240
25164,2018-06-25,7168,10240
33839,2018-07-05,7168,10240
39645,2018-07-15,7168,10240
44451,2018-07-25,7168,10240
52567,2018-08-04,7168,10240
57038,2018-08-14,7168,10240
66020,2018-08-24,7168,10240
75508,2018-09-03,7168,10240
46704,2018-09-13,7168,10240
36294,2018-10-03,7168,10240
61451,2018-10-23,7168,10240
61909,2018-11-02,7168,10240
51204,2018-11-12,7168,10240
46350,2018-11-22,7168,10240
35988,2018-12-02,7168,10240
2474,2019-01-01,7168,10240
4895,2019-01-21,7168,10240
2599,2019-02-20,7168,10240
1056,2019-03-02,7168,10240
752,2019-03-12,7168,10240
5133,2019-04-11,7168,10240
5802,2019-04-21,7168,10240
63,2019-05-01,7168,10240
4531,2019-05-11,7168,10240
752,2019-05-21,7168,10240
144,2019-06-10,7168,10240
17057,2019-06-20,7168,10240
23108,2019-06-30,7168,10240
27809,2019-07-20,7168,10240
30449,2019-07-30,7168,10240
31529,2019-08-09,7168,10240
2835,2016-12-22,7168,4096
1907,2017-01-01,7168,4096
0,2017-01-11,7168,4096
283,2017-02-10,7168,4096
562,2017-02-20,7168,4096
174,2017-03-02,7168,4096
509,2017-03-12,7168,4096
842,2017-04-01,7168,4096
3,2017-04-11,7168,4096
454,2017-05-01,7168,4096
181,2017-05-11,7168,4096
69,2017-05-21,7168,4096
2340,2017-05-31,7168,4096
114,2017-06-20,7168,4096
412,2017-07-10,7168,4096
1203,2017-07-20,7168,4096
1901,2017-07-30,7168,4096
3429,2017-08-09,7168,4096
6428,2017-08-19,7168,4096
6647,2017-09-08,7168,4096
1798,2017-09-18,7168,4096
9076,2017-09-28,7168,4096
9898,2017-10-08,7168,4096
10865,2017-10-28,7168,4096
8580,2017-11-07,7168,4096
4795,2017-11-17,7168,4096
3577,2017-11-27,7168,4096
1035,2017-12-07,7168,4096
258,2017-12-17,7168,4096
1850,2017-12-27,7168,4096
1121,2018-01-06,7168,4096
882,2018-01-26,7168,4096
1319,2018-02-15,7168,4096
8,2018-03-17,7168,4096
1031,2018-04-16,7168,4096
572,2018-04-26,7168,4096
658,2018-05-06,7168,4096
930,2018-05-26,7168,4096
2086,2018-06-05,7168,4096
2105,2018-06-15,7168,4096
4545,2018-06-25,7168,4096
2167,2018-07-05,7168,4096
4184,2018-07-15,7168,4096
4584,2018-07-25,7168,4096
5207,2018-08-04,7168,4096
6653,2018-08-14,7168,4096
7255,2018-08-24,7168,4096
9841,2018-09-03,7168,4096
9402,2018-09-13,7168,4096
10599,2018-10-03,7168,4096
14007,2018-10-23,7168,4096
12938,2018-11-02,7168,4096
10436,2018-11-12,7168,4096
9695,2018-11-22,7168,4096
6434,2018-12-02,7168,4096
50,2019-01-01,7168,4096
978,2019-01-21,7168,4096
30,2019-02-20,7168,4096
192,2019-03-02,7168,4096
50,2019-03-12,7168,4096
1921,2019-04-11,7168,4096
21,2019-04-21,7168,4096
0,2019-05-01,7168,4096
6,2019-05-11,7168,4096
6,2019-05-21,7168,4096
51,2019-06-10,7168,4096
762,2019-06-20,7168,4096
2015,2019-06-30,7168,4096
2274,2019-07-20,7168,4096
3905,2019-07-30,7168,4096
3911,2019-08-09,7168,4096
1474,2016-12-22,7168,4608
540,2017-01-01,7168,4608
692,2017-01-11,7168,4608
974,2017-02-10,7168,4608
1261,2017-02-20,7168,4608
1217,2017-03-02,7168,4608
1280,2017-03-12,7168,4608
1855,2017-04-01,7168,4608
1812,2017-04-11,7168,4608
552,2017-05-01,7168,4608
1017,2017-05-11,7168,4608
234,2017-05-21,7168,4608
3781,2017-05-31,7168,4608
1717,2017-06-20,7168,4608
1953,2017-07-10,7168,4608
2063,2017-07-20,7168,4608
2982,2017-07-30,7168,4608
3924,2017-08-09,7168,4608
5467,2017-08-19,7168,4608
4569,2017-09-08,7168,4608
10607,2017-09-18,7168,4608
12377,2017-09-28,7168,4608
7955,2017-10-08,7168,4608
7181,2017-10-28,7168,4608
5487,2017-11-07,7168,4608
2957,2017-11-17,7168,4608
1700,2017-11-27,7168,4608
1240,2017-12-07,7168,4608
911,2017-12-17,7168,4608
1239,2017-12-27,7168,4608
281,2018-01-06,7168,4608
475,2018-01-26,7168,4608
1614,2018-02-15,7168,4608
164,2018-03-17,7168,4608
57,2018-04-16,7168,4608
22,2018-04-26,7168,4608
0,2018-05-06,7168,4608
680,2018-05-26,7168,4608
2264,2018-06-05,7168,4608
2441,2018-06-15,7168,4608
2614,2018-06-25,7168,4608
3357,2018-07-05,7168,4608
4226,2018-07-15,7168,4608
4998,2018-07-25,7168,4608
4101,2018-08-04,7168,4608
4973,2018-08-14,7168,4608
7012,2018-08-24,7168,4608
7428,2018-09-03,7168,4608
2777,2018-09-13,7168,4608
9267,2018-10-03,7168,4608
11401,2018-10-23,7168,4608
11597,2018-11-02,7168,4608
10473,2018-11-12,7168,4608
7858,2018-11-22,7168,4608
11105,2018-12-02,7168,4608
247,2019-01-01,7168,4608
953,2019-01-21,7168,4608
1011,2019-02-20,7168,4608
215,2019-03-02,7168,4608
200,2019-03-12,7168,4608
251,2019-04-11,7168,4608
532,2019-04-21,7168,4608
5,2019-05-01,7168,4608
59,2019-05-11,7168,4608
679,2019-05-21,7168,4608
907,2019-06-10,7168,4608
1013,2019-06-20,7168,4608
1556,2019-06-30,7168,4608
1396,2019-07-20,7168,4608
1420,2019-07-30,7168,4608
2783,2019-08-09,7168,4608
4488,2016-12-22,7168,5120
5935,2017-01-01,7168,5120
119,2017-01-11,7168,5120
176,2017-02-10,7168,5120
1748,2017-02-20,7168,5120
770,2017-03-02,7168,5120
3030,2017-03-12,7168,5120
2734,2017-04-01,7168,5120
1441,2017-04-11,7168,5120
122,2017-05-01,7168,5120
17,2017-05-11,7168,5120
36,2017-05-21,7168,5120
6497,2017-05-31,7168,5120
1365,2017-06-20,7168,5120
3016,2017-07-10,7168,5120
9423,2017-07-20,7168,5120
3359,2017-07-30,7168,5120
12391,2017-08-09,7168,5120
13611,2017-08-19,7168,5120
11763,2017-09-08,7168,5120
6060,2017-09-18,7168,5120
13242,2017-09-28,7168,5120
16516,2017-10-08,7168,5120
15941,2017-10-28,7168,5120
10978,2017-11-07,7168,5120
8842,2017-11-17,7168,5120
2346,2017-11-27,7168,5120
2906,2017-12-07,7168,5120
1968,2017-12-17,7168,5120
3174,2017-12-27,7168,5120
2121,2018-01-06,7168,5120
906,2018-01-26,7168,5120
2124,2018-02-15,7168,5120
775,2018-03-17,7168,5120
875,2018-04-16,7168,5120
251,2018-04-26,7168,5120
3091,2018-05-06,7168,5120
1523,2018-05-26,7168,5120
5505,2018-06-05,7168,5120
4063,2018-06-15,7168,5120
4674,2018-06-25,7168,5120
5524,2018-07-05,7168,5120
8232,2018-07-15,7168,5120
9069,2018-07-25,7168,5120
7787,2018-08-04,7168,5120
6712,2018-08-14,7168,5120
16730,2018-08-24,7168,5120
16822,2018-09-03,7168,5120
11239,2018-09-13,7168,5120
9046,2018-10-03,7168,5120
15353,2018-10-23,7168,5120
25309,2018-11-02,7168,5120
21486,2018-11-12,7168,5120
6001,2018-11-22,7168,5120
21670,2018-12-02,7168,5120
601,2019-01-01,7168,5120
984,2019-01-21,7168,5120
1531,2019-02-20,7168,5120
2020,2019-03-02,7168,5120
1959,2019-03-12,7168,5120
273,2019-04-11,7168,5120
113,2019-04-21,7168,5120
746,2019-05-01,7168,5120
193,2019-05-11,7168,5120
493,2019-05-21,7168,5120
492,2019-06-10,7168,5120
262,2019-06-20,7168,5120
2737,2019-06-30,7168,5120
1939,2019-07-20,7168,5120
1456,2019-07-30,7168,5120
4656,2019-08-09,7168,5120
474,2016-12-22,7168,5632
1955,2017-01-01,7168,5632
296,2017-01-11,7168,5632
23,2017-02-10,7168,5632
395,2017-02-20,7168,5632
46,2017-03-02,7168,5632
905,2017-03-12,7168,5632
1352,2017-04-01,7168,5632
1180,2017-04-11,7168,5632
23,2017-05-01,7168,5632
19,2017-05-11,7168,5632
19,2017-05-21,7168,5632
1309,2017-05-31,7168,5632
832,2017-06-20,7168,5632
216,2017-07-10,7168,5632
1460,2017-07-20,7168,5632
535,2017-07-30,7168,5632
5309,2017-08-09,7168,5632
5298,2017-08-19,7168,5632
4577,2017-09-08,7168,5632
601,2017-09-18,7168,5632
5918,2017-09-28,7168,5632
4248,2017-10-08,7168,5632
4523,2017-10-28,7168,5632
2816,2017-11-07,7168,5632
1121,2017-11-17,7168,5632
148,2017-11-27,7168,5632
27,2017-12-07,7168,5632
438,2017-12-17,7168,5632
328,2017-12-27,7168,5632
207,2018-01-06,7168,5632
301,2018-01-26,7168,5632
609,2018-02-15,7168,5632
2,2018-03-17,7168,5632
581,2018-04-16,7168,5632
4,2018-04-26,7168,5632
2402,2018-05-06,7168,5632
212,2018-05-26,7168,5632
524,2018-06-05,7168,5632
195,2018-06-15,7168,5632
691,2018-06-25,7168,5632
853,2018-07-05,7168,5632
4223,2018-07-15,7168,5632
4297,2018-07-25,7168,5632
2975,2018-08-04,7168,5632
4399,2018-08-14,7168,5632
5853,2018-08-24,7168,5632
6181,2018-09-03,7168,5632
3097,2018-09-13,7168,5632
5170,2018-10-03,7168,5632
6138,2018-10-23,7168,5632
7949,2018-11-02,7168,5632
3589,2018-11-12,7168,5632
1992,2018-11-22,7168,5632
7462,2018-12-02,7168,5632
218,2019-01-01,7168,5632
38,2019-01-21,7168,5632
29,2019-02-20,7168,5632
142,2019-03-02,7168,5632
297,2019-03-12,7168,5632
641,2019-04-11,7168,5632
0,2019-04-21,7168,5632
1295,2019-05-01,7168,5632
63,2019-05-11,7168,5632
351,2019-05-21,7168,5632
149,2019-06-10,7168,5632
11,2019-06-20,7168,5632
531,2019-06-30,7168,5632
255,2019-07-20,7168,5632
56,2019-07-30,7168,5632
235,2019-08-09,7168,5632
2970,2016-12-22,7168,6656
65,2017-01-01,7168,6656
287,2017-01-11,7168,6656
50,2017-02-10,7168,6656
151,2017-02-20,7168,6656
343,2017-03-02,7168,6656
594,2017-03-12,7168,6656
888,2017-04-01,7168,6656
726,2017-04-11,7168,6656
11,2017-05-01,7168,6656
850,2017-05-11,7168,6656
776,2017-05-21,7168,6656
551,2017-05-31,7168,6656
805,2017-06-20,7168,6656
2087,2017-07-10,7168,6656
3720,2017-07-20,7168,6656
3434,2017-07-30,7168,6656
5882,2017-08-09,7168,6656
5762,2017-08-19,7168,6656
10435,2017-09-08,7168,6656
10381,2017-09-18,7168,6656
6542,2017-09-28,7168,6656
10658,2017-10-08,7168,6656
6630,2017-10-28,7168,6656
6082,2017-11-07,7168,6656
5635,2017-11-17,7168,6656
3321,2017-11-27,7168,6656
1789,2017-12-07,7168,6656
2484,2017-12-17,7168,6656
2832,2017-12-27,7168,6656
2105,2018-01-06,7168,6656
1334,2018-01-26,7168,6656
612,2018-02-15,7168,6656
72,2018-03-17,7168,6656
6,2018-04-16,7168,6656
340,2018-04-26,7168,6656
1573,2018-05-06,7168,6656
978,2018-05-26,7168,6656
3050,2018-06-05,7168,6656
2936,2018-06-15,7168,6656
1440,2018-06-25,7168,6656
4330,2018-07-05,7168,6656
5878,2018-07-15,7168,6656
5631,2018-07-25,7168,6656
6485,2018-08-04,7168,6656
8576,2018-08-14,7168,6656
9385,2018-08-24,7168,6656
10014,2018-09-03,7168,6656
12213,2018-09-13,7168,6656
15833,2018-10-03,7168,6656
15101,2018-10-23,7168,6656
13686,2018-11-02,7168,6656
11293,2018-11-12,7168,6656
10077,2018-11-22,7168,6656
6151,2018-12-02,7168,6656
93,2019-01-01,7168,6656
54,2019-01-21,7168,6656
130,2019-02-20,7168,6656
268,2019-03-02,7168,6656
675,2019-03-12,7168,6656
514,2019-04-11,7168,6656
674,2019-04-21,7168,6656
30,2019-05-01,7168,6656
536,2019-05-11,7168,6656
164,2019-05-21,7168,6656
1257,2019-06-10,7168,6656
2114,2019-06-20,7168,6656
2152,2019-06-30,7168,6656
4865,2019-07-20,7168,6656
3147,2019-07-30,7168,6656
7359,2019-08-09,7168,6656
3600,2016-12-22,7168,7168
142,2017-01-01,7168,7168
549,2017-01-11,7168,7168
261,2017-02-10,7168,7168
400,2017-02-20,7168,7168
1886,2017-03-02,7168,7168
2089,2017-03-12,7168,7168
1553,2017-04-01,7168,7168
1795,2017-04-11,7168,7168
0,2017-05-01,7168,7168
2903,2017-05-11,7168,7168
2840,2017-05-21,7168,7168
2306,2017-05-31,7168,7168
2744,2017-06-20,7168,7168
3406,2017-07-10,7168,7168
7031,2017-07-20,7168,7168
6810,2017-07-30,7168,7168
10217,2017-08-09,7168,7168
14201,2017-08-19,7168,7168
17130,2017-09-08,7168,7168
18811,2017-09-18,7168,7168
18547,2017-09-28,7168,7168
20918,2017-10-08,7168,7168
17534,2017-10-28,7168,7168
11752,2017-11-07,7168,7168
7497,2017-11-17,7168,7168
2067,2017-11-27,7168,7168
1364,2017-12-07,7168,7168
1014,2017-12-17,7168,7168
2422,2017-12-27,7168,7168
2306,2018-01-06,7168,7168
1131,2018-01-26,7168,7168
2081,2018-02-15,7168,7168
180,2018-03-17,7168,7168
39,2018-04-16,7168,7168
1837,2018-04-26,7168,7168
1865,2018-05-06,7168,7168
92,2018-05-26,7168,7168
2779,2018-06-05,7168,7168
2390,2018-06-15,7168,7168
998,2018-06-25,7168,7168
6971,2018-07-05,7168,7168
13570,2018-07-15,7168,7168
13365,2018-07-25,7168,7168
14192,2018-08-04,7168,7168
18892,2018-08-14,7168,7168
20981,2018-08-24,7168,7168
22387,2018-09-03,7168,7168
24911,2018-09-13,7168,7168
27696,2018-10-03,7168,7168
27927,2018-10-23,7168,7168
25093,2018-11-02,7168,7168
19125,2018-11-12,7168,7168
17935,2018-11-22,7168,7168
12159,2018-12-02,7168,7168
206,2019-01-01,7168,7168
225,2019-01-21,7168,7168
650,2019-02-20,7168,7168
713,2019-03-02,7168,7168
3048,2019-03-12,7168,7168
963,2019-04-11,7168,7168
914,2019-04-21,7168,7168
130,2019-05-01,7168,7168
1725,2019-05-11,7168,7168
794,2019-05-21,7168,7168
4584,2019-06-10,7168,7168
5906,2019-06-20,7168,7168
6440,2019-06-30,7168,7168
11866,2019-07-20,7168,7168
1714,2019-07-30,7168,7168
13053,2019-08-09,7168,7168
963,2016-12-22,7168,9728
2237,2017-01-01,7168,9728
1119,2017-01-11,7168,9728
364,2017-02-10,7168,9728
860,2017-02-20,7168,9728
596,2017-03-02,7168,9728
701,2017-03-12,7168,9728
789,2017-04-01,7168,9728
623,2017-04-11,7168,9728
0,2017-05-01,7168,9728
1671,2017-05-11,7168,9728
1354,2017-05-21,7168,9728
3073,2017-05-31,7168,9728
3029,2017-06-20,7168,9728
5252,2017-07-10,7168,9728
5747,2017-07-20,7168,9728
6133,2017-07-30,7168,9728
10474,2017-08-09,7168,9728
11696,2017-08-19,7168,9728
15586,2017-09-08,7168,9728
1115,2017-09-18,7168,9728
20508,2017-09-28,7168,9728
13369,2017-10-08,7168,9728
6324,2017-10-28,7168,9728
3902,2017-11-07,7168,9728
1054,2017-11-17,7168,9728
659,2017-11-27,7168,9728
1532,2017-12-07,7168,9728
985,2017-12-17,7168,9728
969,2017-12-27,7168,9728
900,2018-01-06,7168,9728
0,2018-01-26,7168,9728
454,2018-02-15,7168,9728
122,2018-03-17,7168,9728
98,2018-04-16,7168,9728
5,2018-04-26,7168,9728
1261,2018-05-06,7168,9728
641,2018-05-26,7168,9728
2972,2018-06-05,7168,9728
3462,2018-06-15,7168,9728
5726,2018-06-25,7168,9728
8823,2018-07-05,7168,9728
11822,2018-07-15,7168,9728
12521,2018-07-25,7168,9728
14567,2018-08-04,7168,9728
19914,2018-08-14,7168,9728
23547,2018-08-24,7168,9728
24622,2018-09-03,7168,9728
17456,2018-09-13,7168,9728
20325,2018-10-03,7168,9728
15717,2018-10-23,7168,9728
16571,2018-11-02,7168,9728
15953,2018-11-12,7168,9728
12812,2018-11-22,7168,9728
7199,2018-12-02,7168,9728
496,2019-01-01,7168,9728
160,2019-01-21,7168,9728
87,2019-02-20,7168,9728
338,2019-03-02,7168,9728
1,2019-03-12,7168,9728
638,2019-04-11,7168,9728
456,2019-04-21,7168,9728
506,2019-05-01,7168,9728
581,2019-05-11,7168,9728
108,2019-05-21,7168,9728
48,2019-06-10,7168,9728
2174,2019-06-20,7168,9728
4838,2019-06-30,7168,9728
5067,2019-07-20,7168,9728
4552,2019-07-30,7168,9728
6650,2019-08-09,7168,9728
16217,2016-12-22,7680,10240
18031,2017-01-01,7680,10240
5988,2017-01-11,7680,10240
4052,2017-02-10,7680,10240
4528,2017-02-20,7680,10240
4110,2017-03-02,7680,10240
6349,2017-03-12,7680,10240
9969,2017-04-01,7680,10240
7783,2017-04-11,7680,10240
400,2017-05-01,7680,10240
11169,2017-05-11,7680,10240
9754,2017-05-21,7680,10240
10039,2017-05-31,7680,10240
21604,2017-06-20,7680,10240
35647,2017-07-10,7680,10240
48812,2017-07-20,7680,10240
37551,2017-07-30,7680,10240
67929,2017-08-09,7680,10240
73361,2017-08-19,7680,10240
97913,2017-09-08,7680,10240
52640,2017-09-18,7680,10240
113602,2017-09-28,7680,10240
106681,2017-10-08,7680,10240
47243,2017-10-28,7680,10240
23387,2017-11-07,7680,10240
1165,2017-11-17,7680,10240
8096,2017-11-27,7680,10240
12675,2017-12-07,7680,10240
8448,2017-12-17,7680,10240
10852,2017-12-27,7680,10240
5220,2018-01-06,7680,10240
0,2018-01-26,7680,10240
2916,2018-02-15,7680,10240
1635,2018-03-17,7680,10240
1611,2018-04-16,7680,10240
2838,2018-04-26,7680,10240
6674,2018-05-06,7680,10240
9385,2018-05-26,7680,10240
18216,2018-06-05,7680,10240
27269,2018-06-15,7680,10240
45133,2018-06-25,7680,10240
45454,2018-07-05,7680,10240
70292,2018-07-15,7680,10240
80934,2018-07-25,7680,10240
86267,2018-08-04,7680,10240
106933,2018-08-14,7680,10240
117856,2018-08-24,7680,10240
134970,2018-09-03,7680,10240
81595,2018-09-13,7680,10240
106380,2018-10-03,7680,10240
108507,2018-10-23,7680,10240
92912,2018-11-02,7680,10240
68936,2018-11-12,7680,10240
50181,2018-11-22,7680,10240
42751,2018-12-02,7680,10240
3882,2019-01-01,7680,10240
6653,2019-01-21,7680,10240
3879,2019-02-20,7680,10240
2560,2019-03-02,7680,10240
2289,2019-03-12,7680,10240
7340,2019-04-11,7680,10240
11935,2019-04-21,7680,10240
93,2019-05-01,7680,10240
6457,2019-05-11,7680,10240
155,2019-05-21,7680,10240
238,2019-06-10,7680,10240
30110,2019-06-20,7680,10240
39957,2019-06-30,7680,10240
49296,2019-07-20,7680,10240
53750,2019-07-30,7680,10240
68433,2019-08-09,7680,10240
1050,2016-12-22,7680,5120
157,2017-01-01,7680,5120
30,2017-01-11,7680,5120
175,2017-02-10,7680,5120
8,2017-02-20,7680,5120
0,2017-03-02,7680,5120
11,2017-03-12,7680,5120
47,2017-04-01,7680,5120
30,2017-04-11,7680,5120
6,2017-05-01,7680,5120
10,2017-05-11,7680,5120
12,2017-05-21,7680,5120
1657,2017-05-31,7680,5120
52,2017-06-20,7680,5120
140,2017-07-10,7680,5120
1228,2017-07-20,7680,5120
8,2017-07-30,7680,5120
1231,2017-08-09,7680,5120
3546,2017-08-19,7680,5120
3616,2017-09-08,7680,5120
1273,2017-09-18,7680,5120
5346,2017-09-28,7680,5120
4746,2017-10-08,7680,5120
1683,2017-10-28,7680,5120
321,2017-11-07,7680,5120
222,2017-11-17,7680,5120
275,2017-11-27,7680,5120
1854,2017-12-07,7680,5120
722,2017-12-17,7680,5120
2006,2017-12-27,7680,5120
742,2018-01-06,7680,5120
92,2018-01-26,7680,5120
16,2018-02-15,7680,5120
860,2018-03-17,7680,5120
78,2018-04-16,7680,5120
63,2018-04-26,7680,5120
106,2018-05-06,7680,5120
516,2018-05-26,7680,5120
2040,2018-06-05,7680,5120
2102,2018-06-15,7680,5120
1108,2018-06-25,7680,5120
778,2018-07-05,7680,5120
3695,2018-07-15,7680,5120
3426,2018-07-25,7680,5120
1435,2018-08-04,7680,5120
5257,2018-08-14,7680,5120
5288,2018-08-24,7680,5120
5180,2018-09-03,7680,5120
2230,2018-09-13,7680,5120
1471,2018-10-03,7680,5120
2494,2018-10-23,7680,5120
2142,2018-11-02,7680,5120
1081,2018-11-12,7680,5120
422,2018-11-22,7680,5120
2152,2018-12-02,7680,5120
69,2019-01-01,7680,5120
1,2019-01-21,7680,5120
243,2019-02-20,7680,5120
166,2019-03-02,7680,5120
20,2019-03-12,7680,5120
112,2019-04-11,7680,5120
5,2019-04-21,7680,5120
0,2019-05-01,7680,5120
230,2019-05-11,7680,5120
594,2019-05-21,7680,5120
366,2019-06-10,7680,5120
601,2019-06-20,7680,5120
596,2019-06-30,7680,5120
608,2019-07-20,7680,5120
445,2019-07-30,7680,5120
547,2019-08-09,7680,5120
152,2016-12-22,7680,5632
10,2017-01-01,7680,5632
0,2017-01-11,7680,5632
0,2017-02-10,7680,5632
2,2017-02-20,7680,5632
0,2017-03-02,7680,5632
4,2017-03-12,7680,5632
55,2017-04-01,7680,5632
42,2017-04-11,7680,5632
5,2017-05-01,7680,5632
3,2017-05-11,7680,5632
0,2017-05-21,7680,5632
842,2017-05-31,7680,5632
85,2017-06-20,7680,5632
0,2017-07-10,7680,5632
637,2017-07-20,7680,5632
256,2017-07-30,7680,5632
688,2017-08-09,7680,5632
2398,2017-08-19,7680,5632
2809,2017-09-08,7680,5632
334,2017-09-18,7680,5632
3042,2017-09-28,7680,5632
507,2017-10-08,7680,5632
50,2017-10-28,7680,5632
2,2017-11-07,7680,5632
1,2017-11-17,7680,5632
58,2017-11-27,7680,5632
2,2017-12-07,7680,5632
453,2017-12-17,7680,5632
31,2017-12-27,7680,5632
1,2018-01-06,7680,5632
0,2018-01-26,7680,5632
6,2018-02-15,7680,5632
5,2018-03-17,7680,5632
89,2018-04-16,7680,5632
4,2018-04-26,7680,5632
41,2018-05-06,7680,5632
417,2018-05-26,7680,5632
12,2018-06-05,7680,5632
53,2018-06-15,7680,5632
51,2018-06-25,7680,5632
188,2018-07-05,7680,5632
44,2018-07-15,7680,5632
25,2018-07-25,7680,5632
23,2018-08-04,7680,5632
1573,2018-08-14,7680,5632
1299,2018-08-24,7680,5632
1646,2018-09-03,7680,5632
312,2018-09-13,7680,5632
2226,2018-10-03,7680,5632
2730,2018-10-23,7680,5632
2412,2018-11-02,7680,5632
234,2018-11-12,7680,5632
301,2018-11-22,7680,5632
1931,2018-12-02,7680,5632
112,2019-01-01,7680,5632
395,2019-01-21,7680,5632
27,2019-02-20,7680,5632
3,2019-03-02,7680,5632
40,2019-03-12,7680,5632
13,2019-04-11,7680,5632
0,2019-04-21,7680,5632
0,2019-05-01,7680,5632
6,2019-05-11,7680,5632
48,2019-05-21,7680,5632
66,2019-06-10,7680,5632
92,2019-06-20,7680,5632
400,2019-06-30,7680,5632
367,2019-07-20,7680,5632
57,2019-07-30,7680,5632
157,2019-08-09,7680,5632
1251,2016-12-22,7680,9728
562,2017-01-01,7680,9728
192,2017-01-11,7680,9728
161,2017-02-10,7680,9728
1021,2017-02-20,7680,9728
1475,2017-03-02,7680,9728
1052,2017-03-12,7680,9728
1156,2017-04-01,7680,9728
842,2017-04-11,7680,9728
0,2017-05-01,7680,9728
2077,2017-05-11,7680,9728
1538,2017-05-21,7680,9728
2002,2017-05-31,7680,9728
2274,2017-06-20,7680,9728
2361,2017-07-10,7680,9728
4998,2017-07-20,7680,9728
4582,2017-07-30,7680,9728
8284,2017-08-09,7680,9728
8912,2017-08-19,7680,9728
11372,2017-09-08,7680,9728
7169,2017-09-18,7680,9728
12402,2017-09-28,7680,9728
10044,2017-10-08,7680,9728
6003,2017-10-28,7680,9728
2979,2017-11-07,7680,9728
697,2017-11-17,7680,9728
1893,2017-11-27,7680,9728
4327,2017-12-07,7680,9728
1599,2017-12-17,7680,9728
3495,2017-12-27,7680,9728
1371,2018-01-06,7680,9728
0,2018-01-26,7680,9728
366,2018-02-15,7680,9728
375,2018-03-17,7680,9728
58,2018-04-16,7680,9728
914,2018-04-26,7680,9728
1105,2018-05-06,7680,9728
727,2018-05-26,7680,9728
2967,2018-06-05,7680,9728
3547,2018-06-15,7680,9728
5262,2018-06-25,7680,9728
5193,2018-07-05,7680,9728
7045,2018-07-15,7680,9728
7874,2018-07-25,7680,9728
10618,2018-08-04,7680,9728
13115,2018-08-14,7680,9728
15123,2018-08-24,7680,9728
17321,2018-09-03,7680,9728
